sku,name,category,price,inStock,discountPct
SKU-00980,Rustic Notebook,Office,39.47,true,12
SKU-00981,Deluxe Puzzle,Garden,249.98,true,12
SKU-00982,Rapid Kettle,Outdoors,187.14,true,16
SKU-00983,Rapid Speaker,Kitchen,48.91,true,
SKU-00984,Portable Notebook,Outdoors,197.27,true,34
SKU-00985,Ergonomic Kettle,Toys,170.02,true,
SKU-00986,Rapid Trowel,Fitness,114.34,false,17
SKU-00987,Modular Tent,Toys,144.73,true,
SKU-00988,Classic Yoga Mat,Office,208.74,true,
SKU-00989,Deluxe Trowel,Electronics,164.07,true,
SKU-00990,Deluxe Yoga Mat,Toys,171.23,true,38
SKU-00991,Everyday Yoga Mat,Office,178.69,true,
SKU-00992,Modular Grinder,Outdoors,190.24,true,
SKU-00993,Rustic Kettle,Office,64.36,false,5
SKU-00994,Modular Kettle,Electronics,130.73,false,
SKU-00995,Ultra Trowel,Electronics,245.57,true,
SKU-00996,Ergonomic Kettle,Fitness,225.22,true,41
SKU-00997,Everyday Puzzle,Office,83.58,true,
SKU-00998,Ergonomic Desk Lamp,Kitchen,183.22,false,17
SKU-00999,Portable Backpack,Outdoors,76.46,true,
SKU-01000,Everyday Desk Lamp,Kitchen,108.84,false,
SKU-01001,Rustic Desk Lamp,Office,62,false,
SKU-01002,Rustic Backpack,Garden,78.62,true,
SKU-01003,Rapid Speaker,Electronics,208.28,false,49
SKU-01004,Classic Puzzle,Garden,175.08,true,
SKU-01005,Rustic Tent,Outdoors,72.77,true,
SKU-01006,Rustic Desk Lamp,Kitchen,203.22,true,15
SKU-01007,Rustic Speaker,Toys,146.46,false,
SKU-01008,Deluxe Tent,Fitness,72.57,true,
SKU-01009,Ergonomic Puzzle,Toys,124.17,true,
SKU-01010,Rapid Kettle,Electronics,43.36,true,
SKU-01011,Classic Notebook,Toys,49.97,true,28
SKU-01012,Classic Notebook,Electronics,75.96,false,
SKU-01013,Ultra Kettle,Outdoors,177.57,true,
SKU-01014,Everyday Tent,Office,23.16,false,
SKU-01015,Everyday Tent,Stationery,10.5,true,44
SKU-01016,Deluxe Trowel,Office,95.19,true,
SKU-01017,Rustic Yoga Mat,Office,18.82,true,31
SKU-01018,Ergonomic Yoga Mat,Toys,144.87,true,42
SKU-01019,Ultra Backpack,Stationery,93.53,true,
SKU-01020,Rustic Speaker,Stationery,80.59,true,
SKU-01021,Rapid Notebook,Electronics,75.58,false,
SKU-01022,Portable Tent,Kitchen,116.07,true,
SKU-01023,Portable Speaker,Toys,83.25,true,
SKU-01024,Modular Trowel,Garden,48.32,true,42
SKU-01025,Deluxe Grinder,Electronics,169.52,true,
SKU-01026,Deluxe Backpack,Electronics,106.22,true,
SKU-01027,Deluxe Trowel,Stationery,177.72,true,
SKU-01028,Portable Speaker,Outdoors,222.64,true,
SKU-01029,Ultra Speaker,Stationery,169.06,true,5
SKU-01030,Deluxe Speaker,Toys,51.71,true,10
SKU-01031,Compact Speaker,Office,60.99,true,
SKU-01032,Ergonomic Kettle,Electronics,176.25,true,
SKU-01033,Classic Desk Lamp,Fitness,120.92,true,
SKU-01034,Compact Backpack,Outdoors,165.87,true,
SKU-01035,Compact Desk Lamp,Office,116.56,true,
SKU-01036,Deluxe Trowel,Stationery,96.96,true,
SKU-01037,Everyday Yoga Mat,Garden,138.22,true,
SKU-01038,Rustic Notebook,Garden,21.85,true,
SKU-01039,Compact Tent,Outdoors,231.59,true,15
SKU-01040,Modular Yoga Mat,Office,144.02,true,
SKU-01041,Ultra Trowel,Kitchen,137.66,true,
SKU-01042,Ultra Yoga Mat,Electronics,56.17,true,
SKU-01043,Rustic Desk Lamp,Fitness,55.4,true,
SKU-01044,Compact Grinder,Garden,86.5,true,
SKU-01045,Rustic Speaker,Stationery,92.79,true,
SKU-01046,Rustic Puzzle,Toys,78.99,true,
SKU-01047,Ultra Grinder,Kitchen,184.47,true,
SKU-01048,Rustic Backpack,Electronics,58.67,false,
SKU-01049,Classic Desk Lamp,Toys,28.54,true,22
SKU-01050,Portable Puzzle,Office,125.53,true,23
SKU-01051,Portable Backpack,Stationery,30.1,true,22
SKU-01052,Everyday Desk Lamp,Toys,103.57,true,
SKU-01053,Modular Desk Lamp,Fitness,179.07,true,26
SKU-01054,Portable Puzzle,Electronics,207.71,true,44
SKU-01055,Rustic Desk Lamp,Fitness,178.74,true,
SKU-01056,Rapid Tent,Fitness,63.59,true,5
SKU-01057,Rapid Puzzle,Office,242.89,true,
SKU-01058,Classic Tent,Garden,90.5,true,
SKU-01059,Classic Puzzle,Garden,196.39,true,
SKU-01060,Rapid Tent,Outdoors,79.62,true,
SKU-01061,Compact Kettle,Fitness,64.42,true,
SKU-01062,Ergonomic Notebook,Outdoors,121.01,true,
SKU-01063,Modular Yoga Mat,Office,234.69,true,
SKU-01064,Classic Notebook,Garden,202.81,true,29
SKU-01065,Compact Puzzle,Fitness,109.94,false,
SKU-01066,Rustic Grinder,Toys,198.43,true,
SKU-01067,Classic Yoga Mat,Fitness,221.29,true,
SKU-01068,Compact Yoga Mat,Toys,89.42,true,
SKU-01069,Portable Tent,Outdoors,64.09,true,36
SKU-01070,Portable Yoga Mat,Electronics,6.4,true,
SKU-01071,Portable Yoga Mat,Garden,19.61,true,
SKU-01072,Ergonomic Backpack,Toys,148.51,true,
SKU-01073,Rapid Backpack,Fitness,248.23,true,
SKU-01074,Everyday Speaker,Toys,108.24,true,11
SKU-01075,Rapid Kettle,Stationery,174.46,true,
SKU-01076,Ergonomic Yoga Mat,Stationery,50,true,
SKU-01077,Deluxe Yoga Mat,Toys,39.62,true,
SKU-01078,Classic Notebook,Outdoors,206,true,
SKU-01079,Rapid Notebook,Toys,237.7,true,
SKU-01080,Classic Trowel,Stationery,168.8,true,
SKU-01081,Ergonomic Kettle,Electronics,186.83,true,20
SKU-01082,Rapid Kettle,Outdoors,62.46,true,
SKU-01083,Ultra Tent,Garden,235.58,true,
SKU-01084,Everyday Speaker,Kitchen,135.51,true,16
SKU-01085,Modular Speaker,Garden,111.46,true,
SKU-01086,Deluxe Kettle,Garden,238.62,true,22
SKU-01087,Everyday Tent,Toys,19.32,true,5
SKU-01088,Modular Speaker,Kitchen,137.89,true,
SKU-01089,Rustic Yoga Mat,Kitchen,197.22,true,35
SKU-01090,Portable Puzzle,Toys,247.48,true,50
SKU-01091,Ergonomic Notebook,Toys,118.61,true,
SKU-01092,Everyday Backpack,Electronics,28.83,false,15
SKU-01093,Portable Trowel,Office,159.07,false,7
SKU-01094,Rapid Yoga Mat,Fitness,123.9,true,
SKU-01095,Rapid Trowel,Garden,202.2,true,
SKU-01096,Everyday Speaker,Garden,222.04,true,33
SKU-01097,Rapid Tent,Fitness,54.77,false,10
SKU-01098,Rapid Speaker,Outdoors,16.5,true,
SKU-01099,Everyday Tent,Outdoors,150.72,true,
SKU-01100,Modular Trowel,Electronics,137.83,true,26
SKU-01101,Modular Grinder,Toys,186.87,true,
SKU-01102,Ultra Speaker,Outdoors,190.27,true,
SKU-01103,Modular Kettle,Stationery,47.72,true,
SKU-01104,Ergonomic Kettle,Electronics,70.58,true,23
SKU-01105,Everyday Desk Lamp,Toys,11.85,true,
SKU-01106,Everyday Yoga Mat,Garden,38.41,true,
SKU-01107,Everyday Trowel,Fitness,67.73,true,
SKU-01108,Everyday Desk Lamp,Outdoors,104.85,true,
SKU-01109,Deluxe Kettle,Fitness,76.76,true,
SKU-01110,Ergonomic Tent,Outdoors,212.07,true,
SKU-01111,Modular Yoga Mat,Office,86.16,true,
SKU-01112,Classic Kettle,Stationery,68.34,true,
SKU-01113,Ergonomic Speaker,Office,8.4,true,
SKU-01114,Classic Grinder,Electronics,92.56,true,
SKU-01115,Classic Grinder,Electronics,167.13,true,
SKU-01116,Classic Speaker,Toys,217.05,true,
SKU-01117,Ergonomic Kettle,Outdoors,240.77,true,
SKU-01118,Ultra Tent,Office,222.91,true,
SKU-01119,Rapid Grinder,Electronics,127.73,true,
SKU-01120,Compact Grinder,Toys,247.45,true,
SKU-01121,Ergonomic Kettle,Fitness,229.24,true,
SKU-01122,Ergonomic Backpack,Stationery,55.73,true,
SKU-01123,Rustic Trowel,Outdoors,57.13,true,
SKU-01124,Rapid Yoga Mat,Toys,57.7,true,
SKU-01125,Rapid Yoga Mat,Fitness,38.52,true,
SKU-01126,Portable Desk Lamp,Office,122.69,true,
SKU-01127,Rustic Trowel,Fitness,190.79,true,
SKU-01128,Ultra Notebook,Garden,80.72,true,
SKU-01129,Portable Yoga Mat,Kitchen,130.66,true,
SKU-01130,Ergonomic Backpack,Kitchen,63.38,true,
SKU-01131,Deluxe Desk Lamp,Toys,188.44,true,
SKU-01132,Ultra Notebook,Garden,219.12,true,37
SKU-01133,Modular Backpack,Garden,131.01,true,
SKU-01134,Rustic Tent,Kitchen,81.11,true,45
SKU-01135,Rustic Puzzle,Fitness,88.55,true,
SKU-01136,Deluxe Notebook,Garden,97.31,true,
SKU-01137,Ultra Kettle,Stationery,95.2,false,
SKU-01138,Deluxe Yoga Mat,Electronics,93.18,true,
SKU-01139,Rapid Backpack,Garden,244,true,
SKU-01140,Everyday Trowel,Electronics,156.02,true,
SKU-01141,Deluxe Notebook,Electronics,119,false,
SKU-01142,Modular Puzzle,Outdoors,35.69,false,5
SKU-01143,Rustic Desk Lamp,Toys,45.47,false,
SKU-01144,Modular Backpack,Electronics,165.91,true,
SKU-01145,Ergonomic Puzzle,Fitness,108.06,true,
SKU-01146,Portable Backpack,Kitchen,221.75,true,
SKU-01147,Ergonomic Tent,Kitchen,215.53,true,37
SKU-01148,Rustic Kettle,Stationery,133.68,true,
SKU-01149,Ergonomic Tent,Kitchen,40.47,true,
SKU-01150,Classic Puzzle,Garden,95.31,true,16
SKU-01151,Portable Puzzle,Toys,167.91,true,40
SKU-01152,Classic Notebook,Outdoors,51.08,true,
SKU-01153,Everyday Trowel,Garden,89.55,true,
SKU-01154,Everyday Grinder,Kitchen,134.05,true,
SKU-01155,Classic Trowel,Stationery,135.59,true,
SKU-01156,Classic Kettle,Kitchen,38.95,true,
SKU-01157,Deluxe Notebook,Electronics,91.6,true,
SKU-01158,Modular Trowel,Stationery,139.67,true,
SKU-01159,Portable Speaker,Office,27.85,true,
SKU-01160,Modular Puzzle,Stationery,96.17,true,
SKU-01161,Ergonomic Desk Lamp,Outdoors,35.38,true,
SKU-01162,Ergonomic Tent,Fitness,221.64,true,
SKU-01163,Classic Grinder,Garden,136.67,true,7
SKU-01164,Ergonomic Backpack,Office,149.84,true,
SKU-01165,Ultra Trowel,Garden,229.24,true,
SKU-01166,Classic Speaker,Stationery,30.5,false,
SKU-01167,Ultra Notebook,Toys,79.48,true,44
SKU-01168,Everyday Desk Lamp,Garden,49.36,true,
SKU-01169,Classic Yoga Mat,Stationery,41.81,true,
SKU-01170,Ultra Puzzle,Electronics,233.12,true,
SKU-01171,Portable Kettle,Outdoors,138.16,true,
SKU-01172,Everyday Notebook,Kitchen,139.71,true,
SKU-01173,Portable Notebook,Stationery,48.44,true,38
SKU-01174,Everyday Notebook,Garden,104.37,true,35
SKU-01175,Deluxe Backpack,Stationery,183.94,true,45
SKU-01176,Compact Yoga Mat,Fitness,176.75,true,
SKU-01177,Compact Kettle,Outdoors,194.18,true,
SKU-01178,Rustic Yoga Mat,Fitness,9.18,true,
SKU-01179,Everyday Speaker,Kitchen,49.35,true,43
SKU-01180,Portable Yoga Mat,Garden,211.1,true,
SKU-01181,Rapid Kettle,Toys,51.42,true,
SKU-01182,Portable Kettle,Stationery,217.5,false,
SKU-01183,Compact Grinder,Stationery,36.48,false,
SKU-01184,Rustic Backpack,Toys,165.52,true,
SKU-01185,Compact Speaker,Fitness,38.24,false,
SKU-01186,Rustic Backpack,Toys,130.56,true,10
SKU-01187,Rapid Speaker,Office,200.25,false,
SKU-01188,Everyday Trowel,Stationery,193.65,false,28
SKU-01189,Compact Desk Lamp,Stationery,33.32,true,28
SKU-01190,Classic Tent,Fitness,27.22,true,
SKU-01191,Modular Tent,Garden,143.91,false,
SKU-01192,Ergonomic Desk Lamp,Toys,236.53,true,
SKU-01193,Rapid Desk Lamp,Garden,164.2,false,22
SKU-01194,Modular Desk Lamp,Office,121.32,false,27
SKU-01195,Ergonomic Yoga Mat,Outdoors,20.57,false,
SKU-01196,Modular Tent,Electronics,116.31,true,
SKU-01197,Everyday Kettle,Stationery,100.86,true,
SKU-01198,Classic Grinder,Kitchen,217.36,true,8
SKU-01199,Deluxe Trowel,Fitness,188.12,true,
SKU-01200,Compact Backpack,Outdoors,20.4,true,
SKU-01201,Rustic Desk Lamp,Garden,125.92,true,
SKU-01202,Compact Trowel,Kitchen,36.96,true,
SKU-01203,Modular Grinder,Office,87.8,true,
SKU-01204,Compact Backpack,Stationery,93.43,true,
SKU-01205,Everyday Backpack,Kitchen,103.44,true,21
SKU-01206,Portable Yoga Mat,Kitchen,123.63,true,
SKU-01207,Rapid Puzzle,Toys,20.31,true,7
SKU-01208,Portable Trowel,Stationery,170.01,true,
SKU-01209,Rapid Notebook,Office,194.65,true,
SKU-01210,Ultra Grinder,Garden,108.33,true,
SKU-01211,Everyday Puzzle,Garden,228.03,true,34
SKU-01212,Ultra Kettle,Office,141.15,true,
SKU-01213,Everyday Puzzle,Fitness,80.29,true,24
SKU-01214,Classic Yoga Mat,Toys,136.37,false,
SKU-01215,Classic Notebook,Fitness,155.43,true,
SKU-01216,Ultra Notebook,Outdoors,225.45,true,
SKU-01217,Ultra Puzzle,Kitchen,205.1,true,
SKU-01218,Compact Speaker,Toys,106.99,false,
SKU-01219,Compact Notebook,Kitchen,88.13,true,
SKU-01220,Deluxe Trowel,Office,190.46,true,39
SKU-01221,Portable Notebook,Stationery,151.84,true,
SKU-01222,Ultra Kettle,Stationery,177.46,true,
SKU-01223,Compact Tent,Stationery,86.44,true,43
SKU-01224,Portable Desk Lamp,Garden,224.32,true,
SKU-01225,Rustic Notebook,Garden,175.87,true,
SKU-01226,Modular Desk Lamp,Stationery,157.34,false,
SKU-01227,Classic Yoga Mat,Garden,161.49,true,
SKU-01228,Classic Desk Lamp,Garden,16.53,true,
SKU-01229,Compact Kettle,Office,77.44,true,
SKU-01230,Rustic Backpack,Garden,153.05,true,
SKU-01231,Compact Kettle,Electronics,218.76,false,
SKU-01232,Ergonomic Grinder,Office,220.99,true,32
SKU-01233,Deluxe Speaker,Office,196.11,true,
SKU-01234,Ergonomic Notebook,Office,196.96,true,37
SKU-01235,Ultra Desk Lamp,Electronics,138.54,true,
SKU-01236,Everyday Desk Lamp,Electronics,94.32,true,
SKU-01237,Rustic Kettle,Toys,194.17,false,
SKU-01238,Rapid Grinder,Garden,52.85,false,
SKU-01239,Portable Tent,Fitness,123.32,true,
SKU-01240,Ultra Tent,Office,90.64,true,
SKU-01241,Ultra Yoga Mat,Electronics,46.65,true,
SKU-01242,Modular Yoga Mat,Outdoors,13.74,true,
SKU-01243,Portable Puzzle,Outdoors,67.26,true,
SKU-01244,Modular Kettle,Kitchen,152.72,true,38
SKU-01245,Deluxe Speaker,Office,173.32,true,
SKU-01246,Compact Tent,Stationery,192.29,true,
SKU-01247,Ergonomic Kettle,Kitchen,46.75,true,11
SKU-01248,Modular Grinder,Electronics,95.27,true,
SKU-01249,Portable Speaker,Fitness,55.69,true,
SKU-01250,Everyday Notebook,Toys,109.56,false,
SKU-01251,Portable Kettle,Office,135.61,true,
SKU-01252,Modular Trowel,Garden,180.12,true,
SKU-01253,Compact Backpack,Fitness,11.15,true,
SKU-01254,Deluxe Trowel,Kitchen,109.28,true,
SKU-01255,Deluxe Tent,Toys,16.32,true,46
SKU-01256,Everyday Backpack,Toys,11.83,false,21
SKU-01257,Compact Backpack,Fitness,120.07,false,
SKU-01258,Ultra Grinder,Garden,148.27,true,50
SKU-01259,Deluxe Notebook,Kitchen,163.77,true,
SKU-01260,Ultra Speaker,Garden,42.58,true,21
SKU-01261,Classic Tent,Toys,128.13,false,
SKU-01262,Compact Speaker,Electronics,98.47,true,12
SKU-01263,Classic Trowel,Outdoors,208.48,false,50
SKU-01264,Deluxe Backpack,Toys,68.43,false,38
SKU-01265,Portable Notebook,Stationery,160.28,true,36
SKU-01266,Modular Desk Lamp,Office,237.88,true,
SKU-01267,Deluxe Trowel,Electronics,141.6,true,
SKU-01268,Classic Backpack,Stationery,222.53,true,
SKU-01269,Portable Speaker,Garden,50.8,false,
SKU-01270,Deluxe Trowel,Electronics,107.65,true,
SKU-01271,Ergonomic Speaker,Toys,218.03,true,20
SKU-01272,Portable Puzzle,Garden,248.87,true,
SKU-01273,Classic Speaker,Fitness,247.65,true,40
SKU-01274,Everyday Tent,Outdoors,185.41,true,
SKU-01275,Ergonomic Trowel,Office,42.38,true,
SKU-01276,Compact Kettle,Toys,89.92,false,12
SKU-01277,Rustic Notebook,Office,165.03,true,
SKU-01278,Everyday Trowel,Toys,240.21,true,
SKU-01279,Classic Kettle,Toys,26.94,false,
SKU-01280,Rapid Tent,Electronics,218.83,true,
SKU-01281,Ergonomic Backpack,Kitchen,189.64,true,
SKU-01282,Modular Trowel,Stationery,168.16,true,31
SKU-01283,Deluxe Kettle,Electronics,160.11,false,12
SKU-01284,Portable Puzzle,Outdoors,223.9,true,27
SKU-01285,Portable Tent,Office,103.38,true,
SKU-01286,Rustic Notebook,Kitchen,187.21,true,21
SKU-01287,Modular Backpack,Garden,78.83,true,12
SKU-01288,Deluxe Puzzle,Kitchen,5.58,true,
SKU-01289,Ergonomic Desk Lamp,Fitness,233.59,true,
SKU-01290,Portable Desk Lamp,Electronics,45.41,true,
SKU-01291,Ultra Desk Lamp,Toys,43.27,true,
SKU-01292,Ergonomic Yoga Mat,Stationery,29.42,true,
SKU-01293,Rapid Speaker,Stationery,16.5,false,
SKU-01294,Deluxe Backpack,Office,106.24,true,
SKU-01295,Deluxe Yoga Mat,Kitchen,187.12,true,
SKU-01296,Classic Tent,Stationery,78.99,true,10
SKU-01297,Deluxe Speaker,Office,100.6,false,
SKU-01298,Ultra Backpack,Kitchen,7,true,
SKU-01299,Everyday Grinder,Kitchen,180.72,true,
SKU-01300,Ultra Grinder,Kitchen,16.9,true,35
SKU-01301,Rapid Kettle,Kitchen,54.16,true,11
SKU-01302,Modular Puzzle,Kitchen,226.71,true,
SKU-01303,Ultra Notebook,Outdoors,62.79,true,33
SKU-01304,Rapid Notebook,Fitness,84.67,true,
SKU-01305,Ultra Speaker,Fitness,92.37,true,12
SKU-01306,Everyday Puzzle,Electronics,12.48,true,22
SKU-01307,Classic Puzzle,Electronics,163.12,true,11
SKU-01308,Rapid Speaker,Outdoors,102.47,true,9
SKU-01309,Modular Yoga Mat,Toys,50.71,true,
SKU-01310,Ultra Speaker,Garden,156.97,true,30
SKU-01311,Everyday Notebook,Toys,175.25,true,
SKU-01312,Compact Speaker,Electronics,112.49,false,
SKU-01313,Deluxe Speaker,Toys,245.82,true,16
SKU-01314,Rustic Backpack,Toys,56.14,true,
SKU-01315,Deluxe Kettle,Office,202.86,true,42
SKU-01316,Compact Yoga Mat,Garden,130.93,true,
SKU-01317,Modular Yoga Mat,Electronics,247.2,true,5
SKU-01318,Ergonomic Notebook,Toys,151.32,true,
SKU-01319,Modular Tent,Fitness,81.33,true,43
SKU-01320,Rapid Grinder,Kitchen,219.21,true,
SKU-01321,Everyday Desk Lamp,Fitness,28.61,true,
SKU-01322,Classic Notebook,Office,230.54,false,
SKU-01323,Portable Tent,Fitness,81.7,true,
SKU-01324,Deluxe Kettle,Electronics,89.93,false,
SKU-01325,Everyday Tent,Kitchen,160.33,true,
SKU-01326,Rapid Notebook,Outdoors,10.86,true,
SKU-01327,Ergonomic Tent,Office,131.46,true,
SKU-01328,Everyday Kettle,Kitchen,57.11,true,
SKU-01329,Rustic Desk Lamp,Garden,63.93,true,
SKU-01330,Portable Grinder,Fitness,173.42,true,30
SKU-01331,Deluxe Trowel,Office,65.89,true,30
SKU-01332,Rustic Speaker,Electronics,194.47,true,26
SKU-01333,Deluxe Tent,Garden,169.05,true,
SKU-01334,Portable Grinder,Fitness,96.3,true,48
SKU-01335,Portable Yoga Mat,Kitchen,227.97,true,
SKU-01336,Rapid Tent,Garden,213.69,true,18
SKU-01337,Rapid Tent,Garden,140.14,true,
SKU-01338,Ergonomic Desk Lamp,Stationery,81.06,true,31
SKU-01339,Portable Speaker,Toys,99.79,true,40
SKU-01340,Ergonomic Desk Lamp,Kitchen,186.74,true,
SKU-01341,Ergonomic Puzzle,Stationery,121.87,true,45
SKU-01342,Rustic Backpack,Electronics,197.21,true,
SKU-01343,Modular Kettle,Kitchen,241.87,true,
SKU-01344,Ergonomic Grinder,Fitness,118.08,true,
SKU-01345,Compact Tent,Stationery,155.53,true,7
SKU-01346,Rustic Tent,Toys,159.87,true,14
SKU-01347,Ultra Desk Lamp,Stationery,92.73,false,
SKU-01348,Compact Backpack,Outdoors,51.77,true,
SKU-01349,Rapid Desk Lamp,Garden,230.9,false,
SKU-01350,Modular Trowel,Electronics,6.33,true,
SKU-01351,Everyday Grinder,Electronics,113.77,true,
SKU-01352,Portable Trowel,Electronics,138.78,true,
SKU-01353,Compact Kettle,Kitchen,179.7,true,
SKU-01354,Ergonomic Yoga Mat,Stationery,184.67,true,
SKU-01355,Modular Backpack,Electronics,131.27,false,
SKU-01356,Rustic Backpack,Toys,50.16,true,17
SKU-01357,Modular Tent,Garden,174.45,true,17
SKU-01358,Portable Tent,Office,171.8,true,24
SKU-01359,Portable Backpack,Office,152,true,
SKU-01360,Ergonomic Backpack,Toys,53.57,true,
SKU-01361,Ergonomic Grinder,Outdoors,197.81,true,18
SKU-01362,Portable Speaker,Fitness,13.32,true,
SKU-01363,Classic Grinder,Toys,12.51,true,
SKU-01364,Rustic Speaker,Outdoors,123.97,true,14
SKU-01365,Portable Kettle,Outdoors,219.16,true,
SKU-01366,Deluxe Desk Lamp,Garden,7.76,true,
SKU-01367,Rapid Yoga Mat,Office,16.54,true,
SKU-01368,Compact Trowel,Stationery,185.43,true,
SKU-01369,Deluxe Puzzle,Kitchen,105.91,true,
SKU-01370,Portable Notebook,Kitchen,122.05,true,
SKU-01371,Rapid Puzzle,Kitchen,132.62,true,
SKU-01372,Compact Backpack,Stationery,191.28,true,
SKU-01373,Ergonomic Speaker,Electronics,187.9,true,42
SKU-01374,Deluxe Desk Lamp,Garden,57.25,true,38
SKU-01375,Classic Backpack,Garden,222.06,true,30
SKU-01376,Modular Kettle,Outdoors,184.97,true,
SKU-01377,Rapid Yoga Mat,Electronics,133.68,true,30
SKU-01378,Ergonomic Puzzle,Fitness,110.82,true,
SKU-01379,Classic Trowel,Garden,233.8,false,14
SKU-01380,Everyday Desk Lamp,Electronics,176.22,false,
SKU-01381,Ergonomic Grinder,Toys,58.86,true,
SKU-01382,Modular Trowel,Office,191.62,true,
SKU-01383,Classic Speaker,Garden,199.46,true,
SKU-01384,Ultra Tent,Fitness,142.56,false,30
SKU-01385,Portable Trowel,Garden,38.47,true,
SKU-01386,Everyday Speaker,Electronics,131.17,true,
SKU-01387,Rapid Trowel,Electronics,164.62,false,
SKU-01388,Modular Puzzle,Electronics,124.03,true,
SKU-01389,Rustic Trowel,Office,95.75,false,
SKU-01390,Compact Trowel,Outdoors,210.2,true,49
SKU-01391,Ergonomic Kettle,Kitchen,216.79,true,44
SKU-01392,Everyday Trowel,Kitchen,89.76,false,
SKU-01393,Everyday Puzzle,Office,123.29,true,
SKU-01394,Rapid Tent,Garden,54.69,false,42
SKU-01395,Everyday Yoga Mat,Office,223.94,true,48
SKU-01396,Everyday Kettle,Kitchen,197.74,true,
SKU-01397,Ultra Grinder,Garden,237.42,true,
SKU-01398,Rustic Grinder,Electronics,221.4,false,
SKU-01399,Portable Desk Lamp,Stationery,159.37,true,
SKU-01400,Portable Speaker,Toys,190.37,true,
SKU-01401,Rapid Yoga Mat,Outdoors,32.91,true,
SKU-01402,Ultra Puzzle,Electronics,200.63,false,
SKU-01403,Ergonomic Notebook,Outdoors,57.64,true,44
SKU-01404,Compact Trowel,Office,16.91,true,
SKU-01405,Ultra Desk Lamp,Kitchen,41.97,true,
SKU-01406,Everyday Grinder,Kitchen,16.48,true,
SKU-01407,Ultra Trowel,Toys,193.82,true,
SKU-01408,Deluxe Grinder,Office,61.06,true,
SKU-01409,Portable Backpack,Toys,21.31,true,27
SKU-01410,Everyday Backpack,Kitchen,52.53,true,41
SKU-01411,Everyday Backpack,Fitness,12.45,true,20
SKU-01412,Deluxe Grinder,Garden,27.14,true,40
SKU-01413,Modular Trowel,Office,170.71,false,
SKU-01414,Everyday Tent,Kitchen,232.22,true,
SKU-01415,Portable Notebook,Fitness,31.78,true,46
SKU-01416,Modular Grinder,Garden,101.16,false,
SKU-01417,Rustic Notebook,Office,129.67,true,39
SKU-01418,Deluxe Backpack,Electronics,29.66,false,
SKU-01419,Rustic Grinder,Electronics,205.99,false,
SKU-01420,Rapid Puzzle,Outdoors,88.89,true,
SKU-01421,Classic Notebook,Stationery,26.34,true,
SKU-01422,Classic Yoga Mat,Fitness,249.65,true,
SKU-01423,Deluxe Kettle,Fitness,164.89,true,
SKU-01424,Everyday Desk Lamp,Outdoors,63.91,true,41
SKU-01425,Compact Trowel,Fitness,62.22,true,30
SKU-01426,Compact Yoga Mat,Kitchen,249.07,true,
SKU-01427,Ultra Kettle,Kitchen,226.43,true,
SKU-01428,Rustic Puzzle,Electronics,34,true,
SKU-01429,Ergonomic Speaker,Electronics,228.54,true,18
SKU-01430,Portable Trowel,Fitness,45.31,true,
SKU-01431,Everyday Trowel,Garden,174.5,true,46
SKU-01432,Everyday Speaker,Fitness,144.32,true,
SKU-01433,Modular Notebook,Toys,69.02,true,
SKU-01434,Modular Tent,Fitness,33.69,true,
SKU-01435,Compact Speaker,Electronics,102.47,true,16
SKU-01436,Compact Tent,Outdoors,133.21,false,
SKU-01437,Portable Tent,Stationery,127.78,true,
SKU-01438,Classic Notebook,Garden,160.68,true,7
SKU-01439,Deluxe Backpack,Outdoors,198.75,true,
SKU-01440,Rapid Puzzle,Garden,71.01,true,
SKU-01441,Compact Desk Lamp,Toys,19.65,true,
SKU-01442,Deluxe Backpack,Fitness,49.34,true,
SKU-01443,Ergonomic Yoga Mat,Kitchen,92.03,true,
SKU-01444,Classic Grinder,Outdoors,192.07,true,26
SKU-01445,Ultra Desk Lamp,Fitness,87.34,true,
SKU-01446,Ergonomic Tent,Electronics,106.03,false,
SKU-01447,Rapid Grinder,Toys,26.57,true,
SKU-01448,Ultra Speaker,Kitchen,167.32,false,49
SKU-01449,Rustic Kettle,Garden,47.48,true,
SKU-01450,Rapid Grinder,Office,119.93,true,
SKU-01451,Ergonomic Notebook,Kitchen,185.39,true,
SKU-01452,Ultra Trowel,Electronics,132.97,true,
SKU-01453,Modular Backpack,Toys,66.48,true,20
SKU-01454,Classic Kettle,Garden,196.08,true,27
SKU-01455,Portable Notebook,Stationery,113.16,true,
SKU-01456,Everyday Kettle,Garden,58.23,false,
SKU-01457,Portable Speaker,Garden,109.43,true,
SKU-01458,Compact Speaker,Toys,242.47,true,
SKU-01459,Rapid Puzzle,Garden,237.21,false,
SKU-01460,Rapid Kettle,Garden,91.86,true,
SKU-01461,Portable Puzzle,Electronics,134.47,true,
SKU-01462,Portable Notebook,Garden,88.81,true,
SKU-01463,Deluxe Trowel,Garden,185.46,true,
SKU-01464,Everyday Speaker,Electronics,92.8,true,13
SKU-01465,Rustic Yoga Mat,Fitness,205.34,true,15
SKU-01466,Ergonomic Yoga Mat,Toys,47.33,true,
SKU-01467,Everyday Tent,Office,187.36,true,
SKU-01468,Compact Speaker,Garden,225.2,true,18
SKU-01469,Deluxe Puzzle,Office,130,true,
SKU-01470,Ergonomic Grinder,Toys,231.15,false,36
